Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
24526843670,24526889870,46200,0,46200,NCCL:ncclGroupEnd,1114945,1114945,1,0,181,27.0,:27:181,--NCCL:ncclGroupEnd
24530665158,24530666400,1242,0,1242,NCCL:ncclGroupStart,1114945,1114945,1,0,197,27.0,:27:197,--NCCL:ncclGroupStart
24530668454,24530679505,11051,0,11051,NCCL:ncclReduceScatter,1114945,1114945,1,0,198,27.0,:27:198,--NCCL:ncclReduceScatter
24530680538,24530723090,42552,0,42552,NCCL:ncclGroupEnd,1114945,1114945,1,0,199,27.0,:27:199,--NCCL:ncclGroupEnd
24532554581,24532555973,1392,0,1392,NCCL:ncclGroupStart,1114945,1114945,1,0,206,27.0,:27:206,--NCCL:ncclGroupStart
24532557757,24532564770,7013,0,7013,NCCL:ncclAllGather,1114945,1114945,1,0,207,27.0,:27:207,--NCCL:ncclAllGather
24532565932,24532606822,40890,0,40890,NCCL:ncclGroupEnd,1114945,1114945,1,0,208,27.0,:27:208,--NCCL:ncclGroupEnd
24534720478,24534721570,1092,0,1092,NCCL:ncclGroupStart,1114945,1114945,1,0,218,27.0,:27:218,--NCCL:ncclGroupStart
24534723002,24534732351,9349,0,9349,NCCL:ncclReduceScatter,1114945,1114945,1,0,219,27.0,:27:219,--NCCL:ncclReduceScatter
24534733052,24534790804,57752,0,57752,NCCL:ncclGroupEnd,1114945,1114945,1,0,220,27.0,:27:220,--NCCL:ncclGroupEnd
24536099343,24536152987,53644,0,53644,NCCL:ncclAllGather,1114945,1114945,1,0,227,27.0,:27:227,--NCCL:ncclAllGather
24540502385,24540503758,1373,0,1373,NCCL:ncclGroupStart,1114945,1114945,1,0,245,27.0,:27:245,--NCCL:ncclGroupStart
24540505241,24540512374,7133,0,7133,NCCL:ncclAllGather,1114945,1114945,1,0,246,27.0,:27:246,--NCCL:ncclAllGather
24540514438,24540574685,60247,0,60247,NCCL:ncclGroupEnd,1114945,1114945,1,0,247,27.0,:27:247,--NCCL:ncclGroupEnd
24544566522,24544568426,1904,0,1904,NCCL:ncclGroupStart,1114945,1114945,1,0,264,27.0,:27:264,--NCCL:ncclGroupStart
24544570099,24544583695,13596,0,13596,NCCL:ncclReduceScatter,1114945,1114945,1,0,265,27.0,:27:265,--NCCL:ncclReduceScatter
24544584306,24544633732,49426,0,49426,NCCL:ncclGroupEnd,1114945,1114945,1,0,266,27.0,:27:266,--NCCL:ncclGroupEnd
24546433151,24546434884,1733,0,1733,NCCL:ncclGroupStart,1114945,1114945,1,0,273,27.0,:27:273,--NCCL:ncclGroupStart
24546436186,24546443932,7746,0,7746,NCCL:ncclAllGather,1114945,1114945,1,0,274,27.0,:27:274,--NCCL:ncclAllGather
24546445054,24546492365,47311,0,47311,NCCL:ncclGroupEnd,1114945,1114945,1,0,275,27.0,:27:275,--NCCL:ncclGroupEnd
24548631440,24548633244,1804,0,1804,NCCL:ncclGroupStart,1114945,1114945,1,0,290,27.0,:27:290,--NCCL:ncclGroupStart
24548636540,24548647652,11112,0,11112,NCCL:ncclReduceScatter,1114945,1114945,1,0,291,27.0,:27:291,--NCCL:ncclReduceScatter
24548648373,24548689673,41300,0,41300,NCCL:ncclGroupEnd,1114945,1114945,1,0,292,27.0,:27:292,--NCCL:ncclGroupEnd
24550092705,24550155447,62742,0,62742,NCCL:ncclAllGather,1114945,1114945,1,0,296,27.0,:27:296,--NCCL:ncclAllGather
24554310840,24554312784,1944,0,1944,NCCL:ncclGroupStart,1114945,1114945,1,0,313,27.0,:27:313,--NCCL:ncclGroupStart
24554314767,24554321120,6353,0,6353,NCCL:ncclAllGather,1114945,1114945,1,0,314,27.0,:27:314,--NCCL:ncclAllGather
24554321610,24554361718,40108,0,40108,NCCL:ncclGroupEnd,1114945,1114945,1,0,315,27.0,:27:315,--NCCL:ncclGroupEnd
24558397169,24558407109,9940,0,9940,NCCL:ncclGroupStart,1114945,1114945,1,0,336,27.0,:27:336,--NCCL:ncclGroupStart
24558409052,24558419352,10300,0,10300,NCCL:ncclReduceScatter,1114945,1114945,1,0,337,27.0,:27:337,--NCCL:ncclReduceScatter
24558419904,24558468097,48193,0,48193,NCCL:ncclGroupEnd,1114945,1114945,1,0,338,27.0,:27:338,--NCCL:ncclGroupEnd
24560292123,24560293466,1343,0,1343,NCCL:ncclGroupStart,1114945,1114945,1,0,345,27.0,:27:345,--NCCL:ncclGroupStart
24560296351,24560303435,7084,0,7084,NCCL:ncclAllGather,1114945,1114945,1,0,346,27.0,:27:346,--NCCL:ncclAllGather
24560304567,24560351177,46610,0,46610,NCCL:ncclGroupEnd,1114945,1114945,1,0,347,27.0,:27:347,--NCCL:ncclGroupEnd
24562484872,24562486184,1312,0,1312,NCCL:ncclGroupStart,1114945,1114945,1,0,352,27.0,:27:352,--NCCL:ncclGroupStart
24562487888,24562496124,8236,0,8236,NCCL:ncclReduceScatter,1114945,1114945,1,0,353,27.0,:27:353,--NCCL:ncclReduceScatter
24562496825,24562536742,39917,0,39917,NCCL:ncclGroupEnd,1114945,1114945,1,0,354,27.0,:27:354,--NCCL:ncclGroupEnd
24563983800,24564041762,57962,0,57962,NCCL:ncclAllGather,1114945,1114945,1,0,364,27.0,:27:364,--NCCL:ncclAllGather
24568154071,24568155244,1173,0,1173,NCCL:ncclGroupStart,1114945,1114945,1,0,385,27.0,:27:385,--NCCL:ncclGroupStart
24568156516,24568161225,4709,0,4709,NCCL:ncclAllGather,1114945,1114945,1,0,386,27.0,:27:386,--NCCL:ncclAllGather
24568161817,24568207785,45968,0,45968,NCCL:ncclGroupEnd,1114945,1114945,1,0,387,27.0,:27:387,--NCCL:ncclGroupEnd
24572146369,24572147702,1333,0,1333,NCCL:ncclGroupStart,1114945,1114945,1,0,398,27.0,:27:398,--NCCL:ncclGroupStart
24572149355,24572158904,9549,0,9549,NCCL:ncclReduceScatter,1114945,1114945,1,0,399,27.0,:27:399,--NCCL:ncclReduceScatter
24572159615,24572198570,38955,0,38955,NCCL:ncclGroupEnd,1114945,1114945,1,0,400,27.0,:27:400,--NCCL:ncclGroupEnd
24574068084,24574069487,1403,0,1403,NCCL:ncclGroupStart,1114945,1114945,1,0,413,27.0,:27:413,--NCCL:ncclGroupStart
24574070680,24574075689,5009,0,5009,NCCL:ncclAllGather,1114945,1114945,1,0,414,27.0,:27:414,--NCCL:ncclAllGather
24574076311,24574113563,37252,0,37252,NCCL:ncclGroupEnd,1114945,1114945,1,0,415,27.0,:27:415,--NCCL:ncclGroupEnd
24576229673,24576231617,1944,0,1944,NCCL:ncclGroupStart,1114945,1114945,1,0,425,27.0,:27:425,--NCCL:ncclGroupStart
24576234342,24576245554,11212,0,11212,NCCL:ncclReduceScatter,1114945,1114945,1,0,426,27.0,:27:426,--NCCL:ncclReduceScatter
24576246616,24576287726,41110,0,41110,NCCL:ncclGroupEnd,1114945,1114945,1,0,427,27.0,:27:427,--NCCL:ncclGroupEnd
24577623227,24577668765,45538,0,45538,NCCL:ncclAllGather,1114945,1114945,1,0,433,27.0,:27:433,--NCCL:ncclAllGather
24581696522,24581697814,1292,0,1292,NCCL:ncclGroupStart,1114945,1114945,1,0,447,27.0,:27:447,--NCCL:ncclGroupStart
24581699317,24581704207,4890,0,4890,NCCL:ncclAllGather,1114945,1114945,1,0,448,27.0,:27:448,--NCCL:ncclAllGather
24581704758,24581741980,37222,0,37222,NCCL:ncclGroupEnd,1114945,1114945,1,0,449,27.0,:27:449,--NCCL:ncclGroupEnd
24585735570,24585737343,1773,0,1773,NCCL:ncclGroupStart,1114945,1114945,1,0,471,27.0,:27:471,--NCCL:ncclGroupStart
24585739177,24585750860,11683,0,11683,NCCL:ncclReduceScatter,1114945,1114945,1,0,472,27.0,:27:472,--NCCL:ncclReduceScatter
24585751601,24585792630,41029,0,41029,NCCL:ncclGroupEnd,1114945,1114945,1,0,473,27.0,:27:473,--NCCL:ncclGroupEnd
24587552202,24587553795,1593,0,1593,NCCL:ncclGroupStart,1114945,1114945,1,0,482,27.0,:27:482,--NCCL:ncclGroupStart
24587554857,24587560227,5370,0,5370,NCCL:ncclAllGather,1114945,1114945,1,0,483,27.0,:27:483,--NCCL:ncclAllGather
24587560829,24587599754,38925,0,38925,NCCL:ncclGroupEnd,1114945,1114945,1,0,484,27.0,:27:484,--NCCL:ncclGroupEnd
24589736715,24589738559,1844,0,1844,NCCL:ncclGroupStart,1114945,1114945,1,0,494,27.0,:27:494,--NCCL:ncclGroupStart
24589740402,24589750261,9859,0,9859,NCCL:ncclReduceScatter,1114945,1114945,1,0,495,27.0,:27:495,--NCCL:ncclReduceScatter
24589751293,24589788185,36892,0,36892,NCCL:ncclGroupEnd,1114945,1114945,1,0,496,27.0,:27:496,--NCCL:ncclGroupEnd
24591083579,24591137844,54265,0,54265,NCCL:ncclAllGather,1114945,1114945,1,0,498,27.0,:27:498,--NCCL:ncclAllGather
24595595812,24595598377,2565,0,2565,NCCL:ncclGroupStart,1114945,1114945,1,0,520,27.0,:27:520,--NCCL:ncclGroupStart
24595600782,24595608967,8185,0,8185,NCCL:ncclAllGather,1114945,1114945,1,0,521,27.0,:27:521,--NCCL:ncclAllGather
24595609929,24595658804,48875,0,48875,NCCL:ncclGroupEnd,1114945,1114945,1,0,522,27.0,:27:522,--NCCL:ncclGroupEnd
24606217787,24606233387,15600,0,15600,NCCL:ncclGroupStart,1114945,1114945,1,0,550,27.0,:27:550,--NCCL:ncclGroupStart
24606237354,24606256381,19027,0,19027,NCCL:ncclReduceScatter,1114945,1114945,1,0,551,27.0,:27:551,--NCCL:ncclReduceScatter
24606257303,24606320395,63092,0,63092,NCCL:ncclGroupEnd,1114945,1114945,1,0,552,27.0,:27:552,--NCCL:ncclGroupEnd
24608538102,24608539224,1122,0,1122,NCCL:ncclGroupStart,1114945,1114945,1,0,559,27.0,:27:559,--NCCL:ncclGroupStart
24608541509,24608548863,7354,0,7354,NCCL:ncclAllGather,1114945,1114945,1,0,560,27.0,:27:560,--NCCL:ncclAllGather
24608549574,24608598338,48764,0,48764,NCCL:ncclGroupEnd,1114945,1114945,1,0,561,27.0,:27:561,--NCCL:ncclGroupEnd
24610916600,24610917782,1182,0,1182,NCCL:ncclGroupStart,1114945,1114945,1,0,569,27.0,:27:569,--NCCL:ncclGroupStart
24610919496,24610928694,9198,0,9198,NCCL:ncclReduceScatter,1114945,1114945,1,0,570,27.0,:27:570,--NCCL:ncclReduceScatter
24610929495,24610978390,48895,0,48895,NCCL:ncclGroupEnd,1114945,1114945,1,0,571,27.0,:27:571,--NCCL:ncclGroupEnd
24612723092,24612803969,80877,0,80877,NCCL:ncclAllGather,1114945,1114945,1,0,582,27.0,:27:582,--NCCL:ncclAllGather
24617477884,24617480259,2375,0,2375,NCCL:ncclGroupStart,1114945,1114945,1,0,590,27.0,:27:590,--NCCL:ncclGroupStart
24617481972,24617490008,8036,0,8036,NCCL:ncclAllGather,1114945,1114945,1,0,591,27.0,:27:591,--NCCL:ncclAllGather
24617491361,24617535967,44606,0,44606,NCCL:ncclGroupEnd,1114945,1114945,1,0,592,27.0,:27:592,--NCCL:ncclGroupEnd
24625527606,24625529199,1593,0,1593,NCCL:ncclGroupStart,1114945,1114945,1,0,618,27.0,:27:618,--NCCL:ncclGroupStart
24625532285,24625549879,17594,0,17594,NCCL:ncclReduceScatter,1114945,1114945,1,0,619,27.0,:27:619,--NCCL:ncclReduceScatter
24625550671,24625609014,58343,0,58343,NCCL:ncclGroupEnd,1114945,1114945,1,0,620,27.0,:27:620,--NCCL:ncclGroupEnd
24627613649,24627615543,1894,0,1894,NCCL:ncclGroupStart,1114945,1114945,1,0,627,27.0,:27:627,--NCCL:ncclGroupStart
24627617166,24627626764,9598,0,9598,NCCL:ncclAllGather,1114945,1114945,1,0,628,27.0,:27:628,--NCCL:ncclAllGather
24627627756,24627670148,42392,0,42392,NCCL:ncclGroupEnd,1114945,1114945,1,0,629,27.0,:27:629,--NCCL:ncclGroupEnd
24629970736,24629972619,1883,0,1883,NCCL:ncclGroupStart,1114945,1114945,1,0,635,27.0,:27:635,--NCCL:ncclGroupStart
24629974824,24629987037,12213,0,12213,NCCL:ncclReduceScatter,1114945,1114945,1,0,636,27.0,:27:636,--NCCL:ncclReduceScatter
24629987979,24630034840,46861,0,46861,NCCL:ncclGroupEnd,1114945,1114945,1,0,637,27.0,:27:637,--NCCL:ncclGroupEnd
24631524399,24631603081,78682,0,78682,NCCL:ncclAllGather,1114945,1114945,1,0,638,27.0,:27:638,--NCCL:ncclAllGather
24636257219,24636258882,1663,0,1663,NCCL:ncclGroupStart,1114945,1114945,1,0,645,27.0,:27:645,--NCCL:ncclGroupStart
24636260455,24636267920,7465,0,7465,NCCL:ncclAllGather,1114945,1114945,1,0,646,27.0,:27:646,--NCCL:ncclAllGather
24636269052,24636311233,42181,0,42181,NCCL:ncclGroupEnd,1114945,1114945,1,0,647,27.0,:27:647,--NCCL:ncclGroupEnd
24645983211,24645984784,1573,0,1573,NCCL:ncclGroupStart,1114945,1114945,1,0,667,27.0,:27:667,--NCCL:ncclGroupStart
24645986517,24645996897,10380,0,10380,NCCL:ncclReduceScatter,1114945,1114945,1,0,668,27.0,:27:668,--NCCL:ncclReduceScatter
24645997859,24646035452,37593,0,37593,NCCL:ncclGroupEnd,1114945,1114945,1,0,669,27.0,:27:669,--NCCL:ncclGroupEnd
24647485475,24647497438,11963,0,11963,NCCL:ncclGroupStart,1114945,1114945,1,0,676,27.0,:27:676,--NCCL:ncclGroupStart
24647499162,24647505063,5901,0,5901,NCCL:ncclAllGather,1114945,1114945,1,0,677,27.0,:27:677,--NCCL:ncclAllGather
24647506315,24647538838,32523,0,32523,NCCL:ncclGroupEnd,1114945,1114945,1,0,678,27.0,:27:678,--NCCL:ncclGroupEnd
24649176204,24649177085,881,0,881,NCCL:ncclGroupStart,1114945,1114945,1,0,685,27.0,:27:685,--NCCL:ncclGroupStart
24649178739,24649187436,8697,0,8697,NCCL:ncclReduceScatter,1114945,1114945,1,0,686,27.0,:27:686,--NCCL:ncclReduceScatter
24649188387,24649218626,30239,0,30239,NCCL:ncclGroupEnd,1114945,1114945,1,0,688,27.0,:27:688,--NCCL:ncclGroupEnd
24650417273,24650475075,57802,0,57802,NCCL:ncclAllGather,1114945,1114945,1,0,690,27.0,:27:690,--NCCL:ncclAllGather
24653608042,24653609084,1042,0,1042,NCCL:ncclGroupStart,1114945,1114945,1,0,697,27.0,:27:697,--NCCL:ncclGroupStart
24653610496,24653615215,4719,0,4719,NCCL:ncclAllGather,1114945,1114945,1,0,698,27.0,:27:698,--NCCL:ncclAllGather
24653615937,24653646356,30419,0,30419,NCCL:ncclGroupEnd,1114945,1114945,1,0,699,27.0,:27:699,--NCCL:ncclGroupEnd
24662570417,24662572341,1924,0,1924,NCCL:ncclGroupStart,1114945,1114945,1,0,713,27.0,:27:713,--NCCL:ncclGroupStart
24662574435,24662584916,10481,0,10481,NCCL:ncclReduceScatter,1114945,1114945,1,0,714,27.0,:27:714,--NCCL:ncclReduceScatter
24662585847,24662621797,35950,0,35950,NCCL:ncclGroupEnd,1114945,1114945,1,0,715,27.0,:27:715,--NCCL:ncclGroupEnd
24664180710,24664182173,1463,0,1463,NCCL:ncclGroupStart,1114945,1114945,1,0,719,27.0,:27:719,--NCCL:ncclGroupStart
24664183506,24664188516,5010,0,5010,NCCL:ncclAllGather,1114945,1114945,1,0,720,27.0,:27:720,--NCCL:ncclAllGather
24664189277,24664226719,37442,0,37442,NCCL:ncclGroupEnd,1114945,1114945,1,0,721,27.0,:27:721,--NCCL:ncclGroupEnd
24665946134,24665948047,1913,0,1913,NCCL:ncclGroupStart,1114945,1114945,1,0,731,27.0,:27:731,--NCCL:ncclGroupStart
24665949881,24665957806,7925,0,7925,NCCL:ncclReduceScatter,1114945,1114945,1,0,732,27.0,:27:732,--NCCL:ncclReduceScatter
24665958587,24665988946,30359,0,30359,NCCL:ncclGroupEnd,1114945,1114945,1,0,733,27.0,:27:733,--NCCL:ncclGroupEnd
24667028706,24667064255,35549,0,35549,NCCL:ncclAllGather,1114945,1114945,1,0,737,27.0,:27:737,--NCCL:ncclAllGather
24670108490,24670109783,1293,0,1293,NCCL:ncclGroupStart,1114945,1114945,1,0,749,27.0,:27:749,--NCCL:ncclGroupStart
24670111135,24670116636,5501,0,5501,NCCL:ncclAllGather,1114945,1114945,1,0,750,27.0,:27:750,--NCCL:ncclAllGather
24670117387,24670144900,27513,0,27513,NCCL:ncclGroupEnd,1114945,1114945,1,0,751,27.0,:27:751,--NCCL:ncclGroupEnd
24675916528,24675918532,2004,0,2004,NCCL:ncclGroupStart,1114945,1114945,1,0,762,27.0,:27:762,--NCCL:ncclGroupStart
24675920847,24675930836,9989,0,9989,NCCL:ncclReduceScatter,1114945,1114945,1,0,763,27.0,:27:763,--NCCL:ncclReduceScatter
24675931598,24675993647,62049,0,62049,NCCL:ncclGroupEnd,1114945,1114945,1,0,764,27.0,:27:764,--NCCL:ncclGroupEnd
24677558613,24677560707,2094,0,2094,NCCL:ncclGroupStart,1114945,1114945,1,0,771,27.0,:27:771,--NCCL:ncclGroupStart
24677561618,24677566538,4920,0,4920,NCCL:ncclAllGather,1114945,1114945,1,0,772,27.0,:27:772,--NCCL:ncclAllGather
24677567330,24677605183,37853,0,37853,NCCL:ncclGroupEnd,1114945,1114945,1,0,773,27.0,:27:773,--NCCL:ncclGroupEnd
24679287715,24679289188,1473,0,1473,NCCL:ncclGroupStart,1114945,1114945,1,0,777,27.0,:27:777,--NCCL:ncclGroupStart
24679291523,24679301472,9949,0,9949,NCCL:ncclReduceScatter,1114945,1114945,1,0,778,27.0,:27:778,--NCCL:ncclReduceScatter
24679302474,24679340387,37913,0,37913,NCCL:ncclGroupEnd,1114945,1114945,1,0,779,27.0,:27:779,--NCCL:ncclGroupEnd
24680642725,24680695677,52952,0,52952,NCCL:ncclAllGather,1114945,1114945,1,0,783,27.0,:27:783,--NCCL:ncclAllGather
24683927585,24683928808,1223,0,1223,NCCL:ncclGroupStart,1114945,1114945,1,0,785,27.0,:27:785,--NCCL:ncclGroupStart
24683929920,24683935460,5540,0,5540,NCCL:ncclAllGather,1114945,1114945,1,0,786,27.0,:27:786,--NCCL:ncclAllGather
24683936633,24683971981,35348,0,35348,NCCL:ncclGroupEnd,1114945,1114945,1,0,787,27.0,:27:787,--NCCL:ncclGroupEnd
24690858584,24690869856,11272,0,11272,NCCL:ncclGroupStart,1114945,1114945,1,0,810,27.0,:27:810,--NCCL:ncclGroupStart
24690872371,24690884615,12244,0,12244,NCCL:ncclReduceScatter,1114945,1114945,1,0,811,27.0,:27:811,--NCCL:ncclReduceScatter
24690885547,24690919582,34035,0,34035,NCCL:ncclGroupEnd,1114945,1114945,1,0,812,27.0,:27:812,--NCCL:ncclGroupEnd
24692420294,24692421726,1432,0,1432,NCCL:ncclGroupStart,1114945,1114945,1,0,816,27.0,:27:816,--NCCL:ncclGroupStart
24692422999,24692428499,5500,0,5500,NCCL:ncclAllGather,1114945,1114945,1,0,817,27.0,:27:817,--NCCL:ncclAllGather
24692429361,24692458577,29216,0,29216,NCCL:ncclGroupEnd,1114945,1114945,1,0,818,27.0,:27:818,--NCCL:ncclGroupEnd
24694217317,24694218690,1373,0,1373,NCCL:ncclGroupStart,1114945,1114945,1,0,822,27.0,:27:822,--NCCL:ncclGroupStart
24694221065,24694227347,6282,0,6282,NCCL:ncclReduceScatter,1114945,1114945,1,0,823,27.0,:27:823,--NCCL:ncclReduceScatter
24694231796,24694267705,35909,0,35909,NCCL:ncclGroupEnd,1114945,1114945,1,0,824,27.0,:27:824,--NCCL:ncclGroupEnd
24695532981,24695584019,51038,0,51038,NCCL:ncclAllGather,1114945,1114945,1,0,831,27.0,:27:831,--NCCL:ncclAllGather
24698846426,24698848200,1774,0,1774,NCCL:ncclGroupStart,1114945,1114945,1,0,832,27.0,:27:832,--NCCL:ncclGroupStart
24698849643,24698854482,4839,0,4839,NCCL:ncclAllGather,1114945,1114945,1,0,833,27.0,:27:833,--NCCL:ncclAllGather
24698855103,24698888798,33695,0,33695,NCCL:ncclGroupEnd,1114945,1114945,1,0,834,27.0,:27:834,--NCCL:ncclGroupEnd
24705649248,24705651201,1953,0,1953,NCCL:ncclGroupStart,1114945,1114945,1,0,841,27.0,:27:841,--NCCL:ncclGroupStart
24705654298,24705666301,12003,0,12003,NCCL:ncclReduceScatter,1114945,1114945,1,0,842,27.0,:27:842,--NCCL:ncclReduceScatter
24705667182,24705706298,39116,0,39116,NCCL:ncclGroupEnd,1114945,1114945,1,0,843,27.0,:27:843,--NCCL:ncclGroupEnd
24707184846,24707186339,1493,0,1493,NCCL:ncclGroupStart,1114945,1114945,1,0,847,27.0,:27:847,--NCCL:ncclGroupStart
24707187551,24707191810,4259,0,4259,NCCL:ncclAllGather,1114945,1114945,1,0,848,27.0,:27:848,--NCCL:ncclAllGather
24707192591,24707225485,32894,0,32894,NCCL:ncclGroupEnd,1114945,1114945,1,0,849,27.0,:27:849,--NCCL:ncclGroupEnd
24708827462,24708828754,1292,0,1292,NCCL:ncclGroupStart,1114945,1114945,1,0,850,27.0,:27:850,--NCCL:ncclGroupStart
24708831219,24708835377,4158,0,4158,NCCL:ncclReduceScatter,1114945,1114945,1,0,851,27.0,:27:851,--NCCL:ncclReduceScatter
24708840036,24708884883,44847,0,44847,NCCL:ncclGroupEnd,1114945,1114945,1,0,852,27.0,:27:852,--NCCL:ncclGroupEnd
24709953298,24709993887,40589,0,40589,NCCL:ncclAllGather,1114945,1114945,1,0,853,27.0,:27:853,--NCCL:ncclAllGather
24713204454,24713206107,1653,0,1653,NCCL:ncclGroupStart,1114945,1114945,1,0,854,27.0,:27:854,--NCCL:ncclGroupStart
24713207239,24713210886,3647,0,3647,NCCL:ncclAllGather,1114945,1114945,1,0,855,27.0,:27:855,--NCCL:ncclAllGather
24713211818,24713243860,32042,0,32042,NCCL:ncclGroupEnd,1114945,1114945,1,0,856,27.0,:27:856,--NCCL:ncclGroupEnd
24720017745,24720019959,2214,0,2214,NCCL:ncclGroupStart,1114945,1114945,1,0,857,27.0,:27:857,--NCCL:ncclGroupStart
